Comune;Provincia;Localit ;Tipologia;Tipologia secondaria;Categoria;Stelle;Denominazione;Indirizzo;Numero civico;Interno;CAP;Telefono;FAX;Posta elettronica;Sito internet;Zona;Accesso ai disabili;Piscina;Piscina coperta;Ristorante;Parcheggio;Sala conferenze;Aria condizionata;Giochi bimbi;Sauna;Solarium;Fitness;Animali ammessi;Centro storico;Zona fiera;Lago;Aeroporto;Autostrada;Impianti risalita;Stazione FS;Mare;Termale;Periferia;Collinare;Inglese;Francese;Tedesco;Spagnolo;Chiusura temporanea;Altri servizi;Codice identificativo;Data ultima modifica;Nuova classificazione LR11
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI AGLI ARTISTI 1;Cannaregio;99/B;;30121;041716270;041 716268;info@agli-artisti-venezia.it;www.agli-artisti-venezia.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;30230;42213;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI AGLI ARTISTI 1;Cannaregio;99/B;;30121;041716270;041 716268;info@agli-artisti-venezia.it;www.agli-artisti-venezia.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;30230;42213;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI AGLI ARTISTI 2;Cannaregio;99/B;;30121;041716270;041716268;info@agli-artisti-venezia.it;www.agli-artisti-venezia.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;30229;42213;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI AGLI ARTISTI 2;Cannaregio;99/B;;30121;041716270;041716268;info@agli-artisti-venezia.it;www.agli-artisti-venezia.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;30229;42213;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI AGLI ARTISTI 3;Cannaregio;99/B;;30121;041716270;041716268;info@agli-artisti-venezia.it;www.agli-artisti-venezia.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;30242;42213;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI AGLI ARTISTI 3;Cannaregio;99/B;;30121;041716270;041716268;info@agli-artisti-venezia.it;www.agli-artisti-venezia.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;30242;42213;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI AGLI ARTISTI 4;Cannaregio;99/B;;30121;041716270;041716268;info@agli-artisti-venezia.it;www.agli-artisti-venezia.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;30243;42213;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI AGLI ARTISTI 4;Cannaregio;99/B;;30121;041716270;041716268;info@agli-artisti-venezia.it;www.agli-artisti-venezia.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;30243;42213;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI AI BARETERI;San Marco;4966;;30124;0415232233;0418623786;info@bareteri.it;www.bareteri.it;venezia;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;portineria, deposito bagagli - AC in tutte le stanze.;30091;42895;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI AI BARETERI;San Marco;4966;;30124;0415232233;0418623786;info@bareteri.it;www.bareteri.it;venezia;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;portineria, deposito bagagli - AC in tutte le stanze.;30091;42895;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI ALLA SCALA;SAN MARCO;4306;;30124;0415210629;0415226451;info@alloggiallascala.com;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;;30111;41264;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI ALLA SCALA;SAN MARCO;4306;;30124;0415210629;0415226451;info@alloggiallascala.com;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;;30111;41264;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI GARLATO MARIA;Santa Croce;684;;30135;041714762;041714762;garlatomaria@libero.it;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;Si;Si;Si;Si;No;;30140;42927;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI GARLATO MARIA;Santa Croce;684;;30135;041714762;041714762;garlatomaria@libero.it;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;Si;Si;Si;Si;No;;30140;42927;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI GEROTTO;Cannaregio;283;;30100;041715562;041715361;info@283.it;www.casagerottocalderan.com;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;30199;42479;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI GEROTTO;Cannaregio;283;;30100;041715562;041715361;info@283.it;www.casagerottocalderan.com;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;30199;42479;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI LUCIA STEFANI 1;Cannaregio;191/A;;30131;041716184;0412440162;info@alloggiluciastefani.com;www.alloggiluciastefani.com;venezia;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;Si;No;;30049;42664;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI LUCIA STEFANI 1;Cannaregio;191/A;;30131;041716184;0412440162;info@alloggiluciastefani.com;www.alloggiluciastefani.com;venezia;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;Si;No;;30049;42664;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI LUCIA STEFANI 2;Cannaregio;192;;30121;041716184;0412440162;info@alloggiluciastefani.com;www.alloggiluciastefani.com;venezia;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;Si;No;;30050;42664;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI LUCIA STEFANI 2;Cannaregio;192;;30121;041716184;0412440162;info@alloggiluciastefani.com;www.alloggiluciastefani.com;venezia;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;Si;No;;30050;42664;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI SANTA MARGHERITA;DORSODURO;2967/A;;30123;347 7470110;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;No;No;;30182;42965;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ALLOGGI SANTA MARGHERITA;DORSODURO;2967/A;;30123;347 7470110;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;No;No;;30182;42965;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;AL PALAZZO LION MOROSINI;Cannaregio;5700/4B;;30131;0412411138;0412417337;info@lionmorosinipalace.it;www.lionmorosinipalace.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;WI-FI gratuita;30149;42817;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;AL PALAZZO LION MOROSINI;Cannaregio;5700/4B;;30131;0412411138;0412417337;info@lionmorosinipalace.it;www.lionmorosinipalace.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;WI-FI gratuita;30149;42817;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ANTICO CAPON 1;DORSODURO;2967/A;;30123;347 7470110;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;30183;42865;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ANTICO CAPON 1;DORSODURO;2967/A;;30123;347 7470110;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;30183;42865;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ARCHIE\'S HOUSE;Cannaregio;1814/B;;30121;041720884;041720884;;;venezia;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;;30214;43003;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;ARCHIE\'S HOUSE;Cannaregio;1814/B;;30121;041720884;041720884;;;venezia;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;;30214;43003;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;B&B ALLEGRI;San Marco;4966;;30100;0415232233;0418623786;info@bareteri.com;www.bareteri.com;venezia;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;portineria,deposito bagagli - AC in tutte le stanze;30208;42898;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;B&B ALLEGRI;San Marco;4966;;30100;0415232233;0418623786;info@bareteri.com;www.bareteri.com;venezia;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;portineria,deposito bagagli - AC in tutte le stanze;30208;42898;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CA\'  DARIO;Santa Croce;642;;30135;0415242719;0415242719;info@residenzacadario.it;www.residenzacadario.com;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;30307;42920;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CA\'  DARIO;Santa Croce;642;;30135;0415242719;0415242719;info@residenzacadario.it;www.residenzacadario.com;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;30307;42920;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CA\' DEI LEONCINI;CANNAREGIO;564/D;;30121;0415244138;0415244155;ai2leoni@libero.it;WWW.AIDUELEONCINI.IT;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;;30222;42955;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CA\' DEI LEONCINI;CANNAREGIO;564/D;;30121;0415244138;0415244155;ai2leoni@libero.it;WWW.AIDUELEONCINI.IT;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;;30222;42955;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CA\' FONTANEA;CANNAREGIO;786;;30121;041716648;0412759458;info@cafontanea.it;www.cafontanea.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;No;No;;30288;42919;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CA\' FONTANEA;CANNAREGIO;786;;30121;041716648;0412759458;info@cafontanea.it;www.cafontanea.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;No;No;;30288;42919;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CA\'  LEON;SANTA CROCE;608;;30135;041-2750803;041-5246550;info@caleon.it;www.caleon.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;30326;42926;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CA\'  LEON;SANTA CROCE;608;;30135;041-2750803;041-5246550;info@caleon.it;www.caleon.it;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;30326;42926;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;C  RIALTO;San Marco;5109;;30124;0415209166;0415238958;info@carialto.com;www.carialto.com;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;30078;42821;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;C  RIALTO;San Marco;5109;;30124;0415209166;0415238958;info@carialto.com;www.carialto.com;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;30078;42821;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CA\' RIALTO DUE;San Marco;5134;;30124;0415209166;0415238958;info@carialto.com;www.carialto.com;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;30187;42815;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CA\' RIALTO DUE;San Marco;5134;;30124;0415209166;0415238958;info@carialto.com;www.carialto.com;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;30187;42815;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CASA DOLCE;SAN MARCO;515;;30124;0412960833;0415210700;info@casadolcevenezia.com;www.casadolcevenezia.com;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;46668;42941;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CASA DOLCE;SAN MARCO;515;;30124;0412960833;0415210700;info@casadolcevenezia.com;www.casadolcevenezia.com;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;No;;46668;42941;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CASA FAVARETTO;Castello;2146;;30122;0415235347;0415235347;casafavaretto@virgilio.it;www.casafavaretto.it;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;Si;;30051;42919;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CASA FAVARETTO;Castello;2146;;30122;0415235347;0415235347;casafavaretto@virgilio.it;www.casafavaretto.it;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;Si;;30051;42919;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CASA GEROTTO 2;Cannaregio;283;;30121;041715562;041715361;info@283.it;www.casagerottocalderan.com;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;30147;42479;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CASA GEROTTO 2;Cannaregio;283;;30121;041715562;041715361;info@283.it;www.casagerottocalderan.com;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;Si;No;;30147;42479;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CA\' TINTORETTO 2;CANNAREGIO;2316;;30121;041 721522;041721791;hoteltintoretto@hoteltintoretto.com;http://www.hoteltintoretto.com;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;Si;;30344;42739;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CA\' TINTORETTO 2;CANNAREGIO;2316;;30121;041 721522;041721791;hoteltintoretto@hoteltintoretto.com;http://www.hoteltintoretto.com;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;Si;Si;;30344;42739;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CORTE 1321;SAN POLO;1321;;30100;3487382008;041/5224923;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;108462;42328;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;CORTE 1321;SAN POLO;1321;;30100;3487382008;041/5224923;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;108462;42328;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;LAGUNA BLU;San Martino Destro - Burano;379;;30142;041 730650 - 3405480433;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;Si;No;;52459;41556;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;LAGUNA BLU;San Martino Destro - Burano;379;;30142;041 730650 - 3405480433;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;Si;No;;52459;41556;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;LA PESCHERIA;SAN POLO;1699;;30125;041-2434851;;aiboteri@gmail.com;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;;45492;41661;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;LA PESCHERIA;SAN POLO;1699;;30125;041-2434851;;aiboteri@gmail.com;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;;45492;41661;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;LA RESIDENZA 818;Dorsoduro;818/A;;30123;0415234589;0415234589;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;30052;42928;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;LA RESIDENZA 818;Dorsoduro;818/A;;30123;0415234589;0415234589;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;30052;42928;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;LOCANDA AL CONVENTO;Ca Colombara;41;;30100;0415010703;041635721;info@locandaalconvento.it;www.locandaalconvento.it;venezia;No;No;No;Si;Si;No;Si;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;Si;No;Si;No;No;Si;No;;56290;42831;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;LOCANDA AL CONVENTO;Ca Colombara;41;;30100;0415010703;041635721;info@locandaalconvento.it;www.locandaalconvento.it;venezia;No;No;No;Si;Si;No;Si;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;Si;No;Si;No;No;Si;No;;56290;42831;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;MAISON DU CHARME BALBI;SAN MARCO;515;;30100;3283931160;0415237741;;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;Si;No;Si;No;HI-FI;46667;42915;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;MAISON DU CHARME BALBI;SAN MARCO;515;;30100;3283931160;0415237741;;;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;Si;No;Si;No;HI-FI;46667;42915;3 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;SANTA MARGHERITA GUESTHOUSE;DORSODURO;2885;;30123;0412413081;0412413081;info@santamargheritalodgings.com;www.santamargherita-lodgings.com;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;ARIA CONDIZIONATA NELLE STANZE, FRIGOBAR,CONNESSIONE INTERNET;47080;42555;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AFFITTACAMERE;;3;;SANTA MARGHERITA GUESTHOUSE;DORSODURO;2885;;30123;0412413081;0412413081;info@santamargheritalodgings.com;www.santamargherita-lodgings.com;venezia;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;ARIA CONDIZIONATA NELLE STANZE, FRIGOBAR,CONNESSIONE INTERNET;47080;42555;2 Leoni
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;AGRITURISMO SANTA CRISTINA;ISOLA SANTA CRISTINA - BURANO;1;;30100;041735438;041735438;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;107273;42040;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;AGRITURISMO SANTA CRISTINA;ISOLA SANTA CRISTINA - BURANO;1;;30100;041735438;041735438;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;107273;42040;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;AL SEGNAVENTO;VIA O. RIED 19;;;30170;041/5020258;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;47258;42040;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;AL SEGNAVENTO;VIA O. RIED 19;;;30170;041/5020258;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;47258;42040;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;CA\' DANIELI;Via Piovega;7;;30030;0415415029;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;47243;42040;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;CA\' DANIELI;Via Piovega;7;;30030;0415415029;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;47243;42040;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;CA\' TESSERA;via Triestina;151;;30030;5415067;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;18874;42041;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;CA\' TESSERA;via Triestina;151;;30030;5415067;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;18874;42041;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;CORTE DEL BRENTA;via Padana;204 Perale - Malcontenta;;30175;0425 409913;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;44789;42041;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;CORTE DEL BRENTA;via Padana;204 Perale - Malcontenta;;30175;0425 409913;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;44789;42041;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;DA MERLO;via Parmenide;7;;30174;907238;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;18875;42041;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;DA MERLO;via Parmenide;7;;30174;907238;;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;18875;42041;
VENEZIA;CITTA\' METROPOLITANA DI VENEZIA;;AGRITURISMO;;;;IL MELOGRANO;Via Spigariola 10/A;;;30030;3284318944;041 5019005;;;venezia;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;47248;42041;
